what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1232828315397
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828324298
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828338653
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828340925
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828375557
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232828378649
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232828380860
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1232828390783
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1232828400853
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828412734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828423518
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232828431882
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828501422
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828501920
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828501951
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828501984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828502017
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828502050
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828502083
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828502116
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828502149
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828502182
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828502215
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828502248
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828502281
