what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232983963552
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232984003817
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232984006739
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232984011862
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232984012749
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232984041059
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232984045135
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232984066769
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232984070400
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232984076796
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232984077208
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232984136223
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232984139703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232984144048
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232984257686
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232984278609
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232984284000
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232984293399
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232984297590
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232984301686
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232984312085
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232984318474
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232984319476
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232984341940
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232984346342
