what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134699274
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134702301
closed,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134705033
closed,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134705821
closed,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134707078
closed,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134708253
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134709729
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134713737
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134726887
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134731483
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233134733824
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134734032
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134734104
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134744316
closed,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134744319
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233134746378
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134746701
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134746774
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134757618
closed,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134757622
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233134759372
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134759551
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134759624
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233134767352
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134768812
