what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233146781897
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233146786525
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233146786755
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233146786826
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233146788756
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233146794168
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233146809736
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233146812932
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233146824811
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233146826280
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233146831186
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233146858269
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233146858453
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233146858645
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233146858925
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233146863854
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233146864044
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233146864122
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233146867823
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233147011128
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233147023002
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233147063093
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233147065842
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233147075436
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233147076223
