what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030040316
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030065749
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233030072025
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233030115412
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233030117560
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030131467
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030134716
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030249927
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233030263429
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030341990
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030347395
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233030355824
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030356055
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030356101
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233030361413
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030361620
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233030401280
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030403300
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030403401
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233030431360
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233030439080
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030439332
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030439456
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030442117
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1233030442139
