what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233139165322
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233139226794
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233139227746
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139232461
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139233379
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139234030
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139275357
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139276626
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139278190
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139281996
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139282532
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139290405
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139298943
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233139303256
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139304159
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233139306045
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139311371
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233139315224
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139316112
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233139318745
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233139325557
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139327148
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139327228
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233139331407
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139332104
